literature_name	vitvi_id	mapping_status	mapping_method	Rpv12|0	Rpv12|6	Rpv12|24	Rpv12+1|0	Rpv12+1|6	Rpv12+1|24	Rpv12+1+3|0	Rpv12+1+3|6	Rpv12+1+3|24
ZAR1	Vitvi06g01034	MULTIPLE_CANDIDATES	annotation common name	0.246172177098657	-0.154933854042157	-0.14578990209147	0.570070784825223	0.020297235023454	0.0388647063086951	0.20402350875229	0.151823425467911	0.198542427887213
ZAR1	Vitvi12g02180	MULTIPLE_CANDIDATES	annotation common name	0.843697017521473	0.752523310009759	0.37216026826026	-0.818863285375139	-1.04922884895644	-1.27075310383232	0.566490179778101	0.78811703357981	0.620580895617981
ZAR1	Vitvi12g02523	MULTIPLE_CANDIDATES	annotation common name	0.0736596526825763	-0.0340007738295446	-0.0844701735334656	-0.0349753096314636	-0.013531246710103	-0.0783345427241123	-0.0336628064810331	-0.0855751751784439	-0.115994649572829
ZAR1	Vitvi12g04269	MULTIPLE_CANDIDATES	annotation common name	0.0105222327501624	-0.108529349166839	-0.154425863596919	-0.0474514962774017	-0.0545563317488762	0.236385815072416	-0.187987946834579	-0.130797287292294	-0.394422134977273
ZAR1	Vitvi12g04321	MULTIPLE_CANDIDATES	annotation common name	0.0469158556049013	-0.368815886872986	-0.0840542235748682	0.00119860632367551	-5.33143565870613	-0.0854468336501259	-0.125424223780674	-0.392873027804045	0.0304755432341972
ZAR1	Vitvi12g04324	MULTIPLE_CANDIDATES	annotation common name	0.635644512346924	-0.118017541164077	-0.098927900851892	0.625258472259349	-0.0358925317648793	0.251327073458599	-0.054540518470793	-0.528159734576294	-0.519606211106638
ZAR1	Vitvi19g02141	MULTIPLE_CANDIDATES	annotation common name	0.465007760617574	0.761907235805554	1.17231692242111	-0.159775163024702	-0.100634266110605	-0.319850163388767	1.14991883212129	1.06327184407472	1.18684437454695
ZAR1	Vitvi19g02165	MULTIPLE_CANDIDATES	annotation common name	0.168188957239589	0.536855514017531	0.787935423889577	-0.862325525026075	-1.48615547647656	-1.20897909045268	1.93286430292245	1.5339263098047	1.70910240768418
ZAR1	Vitvi19g04136	MULTIPLE_CANDIDATES	annotation common name	2.95135973140868	-0.0506241573321375	-0.0360765250427596	2.68561428520593	0.0409230552144321	-0.362194344421284	-0.162100501859084	-0.396939342615266	-0.318558052517918
ZAR1	Vitvi19g04137	MULTIPLE_CANDIDATES	annotation common name	1.34843400381962	0.00669936320253365	0.135667660901411	1.38688810355672	-0.0163530735101343	0.195368022996869	-0.885984494576094	-2.29529707015097	-0.198906274839004
ZAR1	Vitvi19g04138	MULTIPLE_CANDIDATES	annotation common name	1.83326476201425	0.00307717276896349	-0.113527292989618	2.69692648123399	0.116982376184127	0.362301099670843	-0.0547039762584151	-2.14003766034678	0.124026678728155
RGA3	NA	UNRESOLVED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RGA4	NA	UNRESOLVED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RPP13	Vitvi03g01373	MULTIPLE_CANDIDATES	annotation common name	-5.27827933589866	0.0426514513938209	-1.2282459564703	-0.957179426021867	0.127122224593151	-0.0473240796489562	-0.182062859410373	0.404522884962721	0.0492175731352161
RPP13	Vitvi03g04047	MULTIPLE_CANDIDATES	annotation common name	3.8025817992001	4.39923009126217	3.42774752375171	3.97385076607681	4.3369612676551	2.77206403774716	3.70065922123808	4.28638957641378	2.77160316127659
RPP13	Vitvi03g04050	MULTIPLE_CANDIDATES	annotation common name	7.8329582436346	7.98330249171179	7.624549283554	7.65934864999363	8.10921368636916	7.09579469726787	7.55315447649543	8.02734620914757	6.94150972169822
RPP13	Vitvi11g00344	MULTIPLE_CANDIDATES	annotation common name	-0.206330727158384	0.181739850413807	0.484037763595483	0.242249755719076	0.20573422031023	0.474211520915586	-0.31840998348244	-0.255375571722439	-0.247288663362963
RPP13	Vitvi15g01670	MULTIPLE_CANDIDATES	annotation common name	-0.370543255848464	-0.257308255128464	-0.254276354747378	-0.350406789907755	-0.238204254245171	-8.03522481899155	-4.91485607144176	-5.39390234173621	-3.00648046176798
RPP13	Vitvi15g01686	MULTIPLE_CANDIDATES	annotation common name	1.71377438694429	1.50322627198734	4.84263896979562	2.86919413523267	1.42548617451045	4.49021903385243	2.48006030927809	1.89373214568191	4.51709283350402
RPP13	Vitvi15g04281	MULTIPLE_CANDIDATES	annotation common name	-0.217875855066949	-0.119440944633639	-0.127083366835993	-0.155186404931668	-0.107243395384935	-0.328982447496758	-0.150276298326575	-0.0826751101425715	-0.457399157861927
ArRPV1	NA	UNRESOLVED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RUN1	NA	UNRESOLVED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RPS5	Vitvi09g00368	MULTIPLE_CANDIDATES	annotation common name	-0.15288027249295	-0.0918663803970483	-0.156420327045639	-6.63525063503684	-0.336991746187115	-8.31008184524432	-0.315282897613439	-0.238420880881502	-1.71068369793916
RPS5	Vitvi09g00409	MULTIPLE_CANDIDATES	annotation common name	0.436892638930723	-0.418268699479426	-0.0320063615386771	0.442102044439735	-0.162554674954198	0.421260625776885	0.0646063039474435	-0.374048307092014	-0.143050505463843
RPS5	Vitvi09g00412	MULTIPLE_CANDIDATES	annotation common name	-0.295892305412433	-0.736379248164456	-0.472173056758463	1.12301021553691	0.291306065749911	0.385741365851621	-0.148271128244181	-0.766570461939006	-0.749658703133831
