"","PearsonCorr","Pvals","Padj","FDR"
"Vitvi02g01559",-0.351573041633746,0.0354971658889758,1,0.0500844038626075
"Vitvi02g01621",-0.645310738915201,2.14432683486358e-05,0.0691330971560018,0.000384072761977788
"Vitvi02g01817",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi02g04035",-0.638571442967416,2.77964224488528e-05,0.0896156659751013,0.000461936422552069
"Vitvi02g04072",-0.149958069097406,0.382692613049351,1,0.409220890371843
"Vitvi02g04096",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi02g04106",0.657661183679129,1.31078878160574e-05,0.0422598303189691,0.000274414482590708
"Vitvi02g04111",0.638571442967416,2.77964224488528e-05,0.0896156659751013,0.000461936422552069
"Vitvi02g04120",0.449874207292219,0.00590725996608226,1,0.0181553919262624
"Vitvi02g04123",-0.353127065939054,0.0346365270501543,1,0.0495422197026165
"Vitvi02g04134",0.680681876953935,4.92121579230629e-06,0.0158659997143955,0.000131155446250368
"Vitvi02g04135",0.686105636929664,3.85737206962773e-06,0.0124361675524798,0.000110054580110441
"Vitvi02g04136",-0.198331639773989,0.246229438389849,1,0.275831726674384
"Vitvi02g04144",0.459548921427535,0.00480814938579871,1,0.0165635766196081
"Vitvi02g04155",-0.559646882600657,0.000387017462770897,1,0.00278514352672631
"Vitvi02g04187",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi02g04218",-0.440199493156902,0.00721598030084795,1,0.0201597231281922
"Vitvi02g04226",0.458486870270251,0.00491945937882392,1,0.0167656839718058
"Vitvi02g04302",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi02g04303",-0.459548921427535,0.00480814938579871,1,0.0165635766196081
"Vitvi02g04347",0.324102923533104,0.0538052002373616,1,0.0694149522069843
"Vitvi03g00009",-0.120933926691457,0.482316946894032,1,0.502582364830756
"Vitvi03g00028",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi03g00052",-0.545296962533973,0.000583320667650517,1,0.00375374417665722
"Vitvi03g00054",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi03g00057",-0.295078781127154,0.0806150363631191,1,0.0989729159309581
"Vitvi03g00077",0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi03g00088",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi03g00119",0.0154380559549091,0.928792218903918,1,0.929945998057836
"Vitvi03g00120",-0.372476494209687,0.0252748166470032,1,0.0388583733285352
"Vitvi03g00122",-0.159632783232723,0.352382996354793,1,0.381748246051026
"Vitvi03g00124",-0.0822350701501905,0.633500208816201,1,0.650033314202239
"Vitvi03g00125",-0.342724842198983,0.0407353104256489,1,0.0554371637029515
"Vitvi03g00134",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi03g00175",-0.149958069097406,0.382692613049351,1,0.409220890371843
"Vitvi03g00208",-0.179374000833544,0.295200389027218,1,0.327118816247371
"Vitvi03g00221",-0.372476494209687,0.0252748166470032,1,0.0388583733285352
"Vitvi03g00223",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi03g00227",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi03g00248",0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi03g00251",-0.351573041633746,0.0354971658889758,1,0.0500844038626075
"Vitvi03g00253",-0.149958069097406,0.382692613049351,1,0.409220890371843
"Vitvi03g00274",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi03g00312",0.566821842633998,0.000313017471211837,1,0.00234690308648131
"Vitvi03g00315",-0.617046562867391,6.11763032283906e-05,0.197232401608331,0.00070692617063918
"Vitvi03g00318",-0.707062962734838,1.43083923232176e-06,0.00461302568500537,5.30232837356939e-05
"Vitvi03g00325",-0.478579734602183,0.00315134965383133,1,0.0122261748302674
"Vitvi03g00328",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi03g00340",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi03g00352",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi03g00353",0.304753495262471,0.0707229426338605,1,0.087763959604144
"Vitvi03g00380",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi03g00388",-0.336549619817019,0.0447488591013894,1,0.0600625819079431
"Vitvi03g00407",-0.344398081600404,0.0396995102296854,1,0.0550064082022498
"Vitvi03g00413",-0.322873201500379,0.054773977481723,1,0.0700481171761503
"Vitvi03g00426",0.552471922567315,0.000476236747738389,1,0.00323239426254435
"Vitvi03g00433",0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi03g00447",-0.188656925638672,0.270494358476957,1,0.301130459851419
"Vitvi03g00481",-0.120933926691457,0.482316946894032,1,0.502582364830756
"Vitvi03g00482",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi03g00500",-0.120933926691457,0.482316946894032,1,0.502582364830756
"Vitvi03g00508",0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi03g00516",-0.0628856418795575,0.715590124288945,1,0.724352452341463
"Vitvi03g00517",-0.149958069097406,0.382692613049351,1,0.409220890371843
"Vitvi03g00527",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi03g00535",-0.120933926691457,0.482316946894032,1,0.502582364830756
"Vitvi03g00537",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi03g00542",-0.365922961700429,0.0281775586427065,1,0.0426499760864253
"Vitvi03g00547",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi03g00553",-0.373600954108801,0.024802525353346,1,0.0388583733285352
"Vitvi03g00569",-0.344398081600404,0.0396995102296854,1,0.0550064082022498
"Vitvi03g00581",-0.129149280600152,0.452832844807881,1,0.476013397998242
"Vitvi03g00597",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi03g00610",-0.397061276955658,0.0164941124060712,1,0.0299083343066218
"Vitvi03g00613",0.285404066991838,0.0915479263669639,1,0.110709120257724
"Vitvi03g00614",-0.449874207292219,0.00590725996608227,1,0.0181553919262624
"Vitvi03g00626",-0.149958069097406,0.382692613049351,1,0.409220890371843
"Vitvi03g00638",-0.198331639773989,0.246229438389849,1,0.275831726674384
"Vitvi03g00645",0.333777637668421,0.0466511603903606,1,0.06189437905289
"Vitvi03g00661",-0.236773681100278,0.164417351185096,1,0.190129677267127
"Vitvi03g00673",-0.430524779021586,0.00876561976487687,1,0.0224053790519084
"Vitvi03g00675",-0.053210927744241,0.757917561540451,1,0.762410676569864
"Vitvi03g00677",-0.348900064580946,0.0370182005919095,1,0.0521392218035457
"Vitvi03g00691",0.361250509344873,0.0304102843617542,1,0.0447479492388388
"Vitvi03g00692",-0.65798725895509,1.29347424789739e-05,0.0417016097522118,0.000274414482590708
"Vitvi03g00702",-0.437672562033847,0.00759614356666715,1,0.0209315956059273
"Vitvi03g00708",-0.159632783232723,0.352382996354793,1,0.381748246051026
"Vitvi03g00717",-0.602696642800707,0.000100304716366618,0.323382405565977,0.000986696899990895
"Vitvi03g00726",-0.178982211503356,0.296273865831986,1,0.327118816247371
"Vitvi03g00735",-0.0919097842855071,0.593945375886425,1,0.611001879980164
"Vitvi03g00737",-0.215248801000253,0.20739737841139,1,0.23627178374499
"Vitvi03g00745",-0.322873201500379,0.054773977481723,1,0.0700481171761503
"Vitvi03g00752",0.620609849387347,5.39036718218734e-05,0.17378543795372,0.000660781132903878
"Vitvi03g00783",0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi03g00786",-0.473547362200556,0.00353201719882765,1,0.0134441835289497
"Vitvi03g00841",-0.333777637668421,0.0466511603903606,1,0.06189437905289
"Vitvi03g00860",-0.423322641967163,0.0100959760440297,1,0.0239272058886283
"Vitvi03g00886",0.617046562867391,6.11763032283901e-05,0.19723240160833,0.00070692617063918
"Vitvi03g00936",-0.596032931351327,0.000125192354329375,0.403620150357904,0.00116939984681457
"Vitvi03g00954",-0.372476494209687,0.0252748166470032,1,0.0388583733285352
"Vitvi03g01016",-0.478579734602183,0.00315134965383133,1,0.0122261748302674
"Vitvi03g01059",-0.324102923533104,0.0538052002373616,1,0.0694149522069843
"Vitvi03g01198",0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi03g01200",0.543634431891869,0.000610994698697933,1,0.00387003321925763
"Vitvi03g01255",-0.130608640826773,0.447699103241463,1,0.471539336442495
"Vitvi03g01258",-0.670011628443056,7.83176070412865e-06,0.0252495965101108,0.00018842982470232
"Vitvi03g01292",0.559646882600657,0.000387017462770901,1,0.00278514352672631
"Vitvi03g01294",0.344398081600404,0.0396995102296854,1,0.0550064082022498
"Vitvi03g01302",-0.11125921255614,0.518275138427944,1,0.536582866503434
"Vitvi03g01303",-0.217681068044622,0.202185093959942,1,0.230659852415731
"Vitvi03g01346",-0.36280178007437,0.0296534634974876,1,0.0437141135417924
"Vitvi03g01348",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi03g01350",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi03g01351",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi03g01353",-0.622232181081055,5.08592315170758e-05,0.163970162411052,0.000628238170157294
"Vitvi03g01367",0.330048161533721,0.049312508098681,1,0.064732706070907
"Vitvi03g01380",0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi03g01388",-0.351573041633746,0.0354971658889758,1,0.0500844038626075
"Vitvi03g01395",-0.459548921427535,0.00480814938579871,1,0.0165635766196081
"Vitvi03g01433",-0.45202248210053,0.00564613925901834,1,0.0181553919262624
"Vitvi03g01449",0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi03g01450",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi03g01454",0.449874207292219,0.00590725996608226,1,0.0181553919262624
"Vitvi03g01467",-0.430524779021586,0.00876561976487687,1,0.0224053790519084
"Vitvi03g01470",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi03g01471",-0.430524779021586,0.00876561976487687,1,0.0224053790519084
"Vitvi03g01477",-0.638571442967416,2.77964224488528e-05,0.0896156659751013,0.000461936422552069
"Vitvi03g01500",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi03g01531",0.471586495135116,0.003690811552788,1,0.013999031113163
"Vitvi03g01566",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi03g01571",-0.540331958421819,0.000669447517114842,1,0.0041990248933429
"Vitvi03g01572",0.449874207292219,0.00590725996608226,1,0.0181553919262624
"Vitvi03g01618",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi03g01621",-0.208006353909306,0.223466571725695,1,0.252437360631969
"Vitvi03g01622",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi03g01727",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi03g01759",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi03g01763",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi03g01769",-0.523772082433948,0.00104397040540408,1,0.00583320725653858
"Vitvi03g01809",-0.866359712001401,8.69442361037601e-12,2.80308217198523e-08,1.33480103427869e-09
"Vitvi03g01833",-0.45202248210053,0.00564613925901834,1,0.0181553919262624
"Vitvi03g01834",0.42300273316451,0.0101588454746375,1,0.0239272058886283
"Vitvi03g01853",-0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi03g01872",-0.246705210450572,0.146913319045593,1,0.171301461339238
"Vitvi03g04029",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi03g04038",0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi03g04047",-0.419750492781696,0.0108170978520595,1,0.0243876387937342
"Vitvi03g04050",-0.411788258173506,0.0125830736453678,1,0.0256000641129558
"Vitvi03g04055",-0.351573041633746,0.0354971658889758,1,0.0500844038626075
"Vitvi03g04085",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi03g04088",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi03g04143",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi03g04145",-0.330048161533721,0.0493125080986809,1,0.064732706070907
"Vitvi03g04147",-0.45202248210053,0.00564613925901834,1,0.0181553919262624
"Vitvi03g04159",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi03g04163",0.624221522900733,4.73386834040072e-05,0.152619915294519,0.000593851810484515
"Vitvi03g04196",-0.431188918070421,0.00865084915257362,1,0.0224053790519084
"Vitvi03g04246",0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi03g04266",-0.723551230754522,6.16320832208703e-07,0.00198701836304086,3.20486832748526e-05
"Vitvi03g04267",0.449874207292219,0.00590725996608226,1,0.0181553919262624
"Vitvi03g04291",-0.503280624130037,0.00175527745304602,1,0.00909775325688719
"Vitvi03g04369",-0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi03g04400",-0.28714784076131,0.0894976534621487,1,0.109342818221325
"Vitvi03g04402",-0.563283869189166,0.00034775734695725,1,0.0025714901068582
"Vitvi03g04422",0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi03g04424",-0.617046562867391,6.11763032283906e-05,0.197232401608331,0.00070692617063918
"Vitvi03g04450",-0.440199493156902,0.00721598030084795,1,0.0201597231281922
"Vitvi03g04455",0.333777637668421,0.0466511603903606,1,0.06189437905289
"Vitvi03g04460",0.42300273316451,0.0101588454746375,1,0.0239272058886283
"Vitvi03g04462",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi03g04463",-0.336549619817019,0.0447488591013894,1,0.0600625819079431
"Vitvi03g04466",0.688537295588947,3.45252458433688e-06,0.0111309392599021,0.000101190356908201
"Vitvi03g04511",0.198331639773989,0.24622943838985,1,0.275831726674384
"Vitvi04g00017",0.69471251797091,2.59273082141355e-06,0.00835896416823729,8.2762021467696e-05
"Vitvi04g00029",-0.304753495262471,0.0707229426338605,1,0.087763959604144
"Vitvi04g00041",-0.208073840966911,0.223313018188778,1,0.252437360631969
"Vitvi04g00060",-0.246705210450572,0.146913319045593,1,0.171301461339238
"Vitvi04g00070",-0.351573041633746,0.0354971658889758,1,0.0500844038626075
"Vitvi04g00072",-0.266054638721205,0.116785634586865,1,0.138272818915921
"Vitvi04g00078",-0.449874207292219,0.00590725996608227,1,0.0181553919262624
"Vitvi04g00089",-0.358748001667088,0.0316645308614795,1,0.0461929626685113
"Vitvi04g00095",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi04g00103",-0.120933926691457,0.482316946894032,1,0.502582364830756
"Vitvi04g00104",-0.36280178007437,0.0296534634974876,1,0.0437141135417924
"Vitvi04g00155",-0.120933926691457,0.482316946894032,1,0.502582364830756
"Vitvi04g00156",-0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi04g00157",-0.36280178007437,0.0296534634974876,1,0.0437141135417924
"Vitvi04g00160",-0.358748001667088,0.0316645308614795,1,0.0461929626685113
"Vitvi04g00164",-0.159632783232723,0.352382996354793,1,0.381748246051026
"Vitvi04g00168",-0.315698241467037,0.0607065836515666,1,0.0770543408238782
"Vitvi04g00171",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi04g00178",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi04g00182",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi04g00190",0.380272881767113,0.0221479552944204,1,0.0355248795369211
"Vitvi04g00224",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi04g00242",-0.337223121567062,0.0442962269402098,1,0.0597285803660546
"Vitvi04g00252",-0.582933306486462,0.000190869311580325,0.615362660534968,0.00162364818083106
"Vitvi04g00254",0.295078781127154,0.080615036363119,1,0.0989729159309581
"Vitvi04g00289",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi04g00307",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi04g00318",-0.365922961700429,0.0281775586427065,1,0.0426499760864253
"Vitvi04g00342",-0.256379924585888,0.131210130347675,1,0.154218541830443
"Vitvi04g00347",-0.437672562033847,0.00759614356666715,1,0.0209315956059273
"Vitvi04g00350",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi04g00352",0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi04g00359",0.538122002500631,0.00071128356377806,1,0.00434314054852361
"Vitvi04g00367",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi04g00435",0.423322641967163,0.0100959760440297,1,0.0239272058886283
"Vitvi04g00442",-0.631396482934074,3.63959573998368e-05,0.117340566657074,0.000530952790303509
"Vitvi04g00479",-0.330048161533721,0.0493125080986809,1,0.064732706070907
"Vitvi04g00480",-0.130608640826773,0.447699103241463,1,0.471539336442495
"Vitvi04g00493",-0.053210927744241,0.757917561540451,1,0.762410676569864
"Vitvi04g00501",-0.308523281433695,0.0671364837598805,1,0.0840901412750021
"Vitvi04g00517",-0.143499200666835,0.403749780213674,1,0.431022944175127
"Vitvi04g00524",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi04g00586",-0.256379924585888,0.131210130347675,1,0.154218541830443
"Vitvi04g00600",-0.394622801833796,0.0172310183587185,1,0.0308760370614487
"Vitvi04g00602",-0.308523281433695,0.0671364837598805,1,0.0840901412750021
"Vitvi04g00625",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi04g00635",-0.208073840966911,0.223313018188778,1,0.252437360631969
"Vitvi04g00641",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi04g00644",0.631396482934074,3.63959573998373e-05,0.117340566657075,0.000530952790303509
"Vitvi04g00735",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi04g00761",-0.217681068044622,0.202185093959942,1,0.230659852415731
"Vitvi04g00827",0.632960294151274,3.43391503021161e-05,0.110709420574022,0.000530952790303509
"Vitvi04g00831",-0.11125921255614,0.518275138427944,1,0.536582866503434
"Vitvi04g00837",-0.120933926691457,0.482316946894032,1,0.502582364830756
"Vitvi04g00838",-0.631396482934074,3.63959573998368e-05,0.117340566657074,0.000530952790303509
"Vitvi04g00932",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi04g00960",-0.40897272190048,0.013263225639686,1,0.0264280837220939
"Vitvi04g00991",-0.351573041633746,0.0354971658889758,1,0.0500844038626075
"Vitvi04g00997",0.410652288400583,0.0128538560722654,1,0.0258037559009861
"Vitvi04g00998",0.441528400310401,0.00702267812889194,1,0.0201597231281922
"Vitvi04g01007",-0.330374397435055,0.049074958737865,1,0.064732706070907
"Vitvi04g01092",-0.459197442133872,0.00484474340951935,1,0.0165635766196081
"Vitvi04g01093",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi04g01100",0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi04g01105",-0.353127065939054,0.0346365270501543,1,0.0495422197026165
"Vitvi04g01136",0.430524779021586,0.00876561976487691,1,0.0224053790519084
"Vitvi04g01151",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
