"set","gene","mean_within_condition_variance","median_within_condition_variance"
"Shared","Vitvi10g04469",0.084478366959726,0.0606610281670203
"Shared","Vitvi10g00949",0.803886142658772,0.236498943936555
"Shared","Vitvi10g00977",0.0674036631667608,0.0578645120578897
"Shared","Vitvi10g01035",0.639727493058333,0.185361387500303
"Shared","Vitvi10g01070",0.143071253095785,0.08982802609742
"Shared","Vitvi10g01107",1.66117629024425,0.670298671365881
"Shared","Vitvi10g02037",0.261734441477329,0.140570840656533
"Shared","Vitvi10g01548",0.676103769410888,0.215281700555042
"Shared","Vitvi11g00040",1.13172831644482,0.160313132177992
"Shared","Vitvi11g00099",0.582894610921463,0.0657819426352909
"Shared","Vitvi11g00139",0.0784207460454726,0.0409325246909339
"Shared","Vitvi11g00165",0.228817166496219,0.0537021323310363
"Shared","Vitvi11g00175",0.482812218759521,0.126488303036154
"Shared","Vitvi11g00245",0.388728741080628,0.111234595375409
"Shared","Vitvi11g00256",0.983828209793716,0.186753221667762
"Shared","Vitvi11g00286",0.127090939070148,0.083916775334025
"Shared","Vitvi11g00309",0.283148923877092,0.147770884856084
"Shared","Vitvi11g00346",0.29164531493587,0.0360129286833567
"Shared","Vitvi11g00356",0.296367119484814,0.102145451589132
"Shared","Vitvi11g00380",0.121547364564261,0.0364951766208079
"Shared","Vitvi11g00398",2.82062336871466,0.966389693868223
"Shared","Vitvi11g01446",0.47521910083187,0.0483282486889262
"Shared","Vitvi11g00518",6.75845348712662,1.79114817589767
"Shared","Vitvi11g01463",0.32171344197107,0.117615515782352
"Shared","Vitvi11g00598",0.379383874213234,0.102436187179827
"Shared","Vitvi11g00712",0.799832174138805,0.232151496947318
"Shared","Vitvi11g00730",0.199723244133736,0.115321294102814
"Shared","Vitvi11g00924",0.27220491615196,0.195798064364999
"Shared","Vitvi11g00936",0.162857359954191,0.0964811856851097
"Shared","Vitvi11g01231",0.207502915496882,0.0923284773150684
"Shared","Vitvi11g01243",0.241610547539891,0.161717825866648
"Shared","Vitvi11g01293",0.257807755026295,0.118403908150567
"Shared","Vitvi11g01307",0.132423732351792,0.0968993826518904
"Shared","Vitvi12g00019",0.151267605424084,0.0424484347777776
"Shared","Vitvi12g02191",0.0502476295747139,0.0450492153774777
"Shared","Vitvi12g02247",0.0888579563071421,0.0533854588671496
"Shared","Vitvi12g00183",0.144957574764752,0.126328067897654
"Shared","Vitvi12g00193",1.28762985867522,0.232161213508931
"Shared","Vitvi12g00213",0.293394972344774,0.0600055902608641
"Shared","Vitvi12g00226",0.653108572433262,0.218758998329093
"Shared","Vitvi12g00252",0.131815067758223,0.0312038091649259
"Shared","Vitvi12g00269",0.327852718122802,0.0765144130364806
"Shared","Vitvi12g00278",0.47384207412971,0.0932461661230501
"Shared","Vitvi12g00342",0.733545729782013,0.131881797873533
"Shared","Vitvi12g00382",0.745685409808618,0.16840745916548
"Shared","Vitvi12g00401",0.0418391321194671,0
"Shared","Vitvi12g02375",0.292197311549602,0.134347386505351
"Shared","Vitvi12g00406",0.198344019265438,0.0736349292810071
"Shared","Vitvi12g00430",1.60956508814148,0.588077142877463
"Shared","Vitvi12g02394",1.87211407087248,0.0956819777992135
"Shared","Vitvi12g00493",0.69890641191362,0.22884284169579
"Shared","Vitvi12g00533",0.487884567429016,0.310163730832559
"Shared","Vitvi12g04173",0.094355490686596,0.0439529660497248
"Shared","Vitvi12g00586",2.79357081775529,0.618292166308627
"Shared","Vitvi12g00627",0.745464657473651,0.208116987320508
"Shared","Vitvi12g00631",0.597917811845085,0.304404234048611
"Shared","Vitvi12g04227",0.0558443325036374,0.0267586749959355
"Shared","Vitvi12g00691",0.142366539903943,0.0466700293062482
"Shared","Vitvi12g00721",3.19333152728786,1.43754019577161
"Shared","Vitvi12g00722",0.191210914978913,0.0508519376980873
"Shared","Vitvi12g02545",0.0423020838809275,0.0134001491096983
"Shared","Vitvi12g04285",0.187508802347098,0.112326649979142
"Shared","Vitvi12g01053",0.446547237348902,0.0804926574948862
"Shared","Vitvi12g04320",0.145954511259128,0.0584899001076227
"Shared","Vitvi12g01655",0.118972631556204,0.0411793138450324
"Shared","Vitvi12g04375",0.422170143211348,0.193210907535278
"Shared","Vitvi12g01776",0.044844802082642,0.0156448500963695
"Shared","Vitvi12g02621",0.0441816528405795,0.0217762946812832
"Shared","Vitvi12g02633",0.0391113024490637,0.0265011462109208
"Shared","Vitvi12g01813",0.251365105933222,0.117724303896388
"Shared","Vitvi12g04444",0.12393445164488,0.12334869832075
"Shared","Vitvi12g04467",0.0362329886126706,0.0255667402599213
"Shared","Vitvi12g01885",0.0431629836099298,0.0171916792239457
"Shared","Vitvi12g04505",0.0572381590648106,0.0317315802216946
"Shared","Vitvi12g01939",0.158098351467658,0.0294975113426394
"Shared","Vitvi12g02701",0.0595452879009292,0.0254742764815104
"Shared","Vitvi12g04563",0.0285038460823266,0.0237315029827031
"Shared","Vitvi12g04595",0.144529109824552,0.0343949694053405
"Shared","Vitvi12g04597",0.0337427859870975,0.0276469594652056
"Shared","Vitvi12g02735",0.0414001053983799,0.0314954283202662
"Shared","Vitvi12g04630",0.0944285020551683,0.00845133018219167
"Shared","Vitvi12g04631",0.0903529085313742,0.0464605062922207
"Shared","Vitvi12g04641",0.0900455246014108,0.0863404037614777
"Shared","Vitvi12g02755",1.00120679441712,0.523058049843547
"Shared","Vitvi13g00012",0.193612318280068,0.0970149050056398
"Shared","Vitvi13g00022",0.510400430489059,0.110403876356905
"Shared","Vitvi13g00037",0.67272294231916,0.105171958575795
"Shared","Vitvi13g00117",0.881984725767529,0.222031843656898
"Shared","Vitvi13g00120",0.547912292298811,0.110635455530541
"Shared","Vitvi13g00139",0.175241066288687,0.0270101200817006
"Shared","Vitvi13g00182",0.823693836229276,0.386041969566101
"Shared","Vitvi13g04041",0.18141531465429,0.0817961869120506
"Shared","Vitvi13g00255",1.36078298569045,0.984901924790864
"Shared","Vitvi13g00330",0.285011305294339,0.168518239178639
"Shared","Vitvi13g02005",2.41187732964849,0.715562637682411
"Shared","Vitvi13g02006",1.01264779725816,0.181530275796985
"Shared","Vitvi13g00387",0.590703524917189,0.204035688967755
"Shared","Vitvi13g00388",1.40143139518693,0.501421286059549
"Shared","Vitvi13g00390",0.177187646181501,0.0219871668440088
"Shared","Vitvi13g00517",0.797189278143827,0.271907133072475
"Shared","Vitvi13g04171",0.766794641937936,0.543867231859426
"Shared","Vitvi13g00680",0.844040152080979,0.225073502144725
"Shared","Vitvi13g04231",0.0200457819558046,0.00670369611823337
"Shared","Vitvi13g00925",0.602785027104136,0.154142477708163
"Shared","Vitvi13g00991",0.249054833413978,0.152296092184395
"Shared","Vitvi13g01337",1.12738645820645,0.752795316121845
"Shared","Vitvi13g04536",0.0455876368102403,0.0244327107096091
"Shared","Vitvi13g01576",0.73908171863415,0.270252603024505
"Shared","Vitvi13g04663",0.0430967069846214,0.0220318453643421
"Shared","Vitvi13g01614",0.255705975211339,0.111013340088217
"Shared","Vitvi13g04677",0.0726064594506403,0.0258297867486388
"Shared","Vitvi13g01676",0.45570647754479,0.0596964257189031
"Shared","Vitvi13g01686",0.699044885584584,0.270276431189449
"Shared","Vitvi13g01690",0.683990637087741,0.12523892416075
"Shared","Vitvi13g01691",0.303364840993973,0.0962997677380922
"Shared","Vitvi13g01699",0.666243992535426,0.119050227841754
"Shared","Vitvi13g04745",0.18738843791565,0.0556717105846832
"Shared","Vitvi13g04750",0.353853019707671,0.247914773725991
"Shared","Vitvi13g04785",0.241601073751733,0.1254122948612
"Shared","Vitvi14g00040",0.310380872873214,0.129993647718388
"Shared","Vitvi14g00059",0.792702567832499,0.267852340763924
"Shared","Vitvi14g00080",0.667253973977444,0.45056651730343
"Shared","Vitvi14g02469",0.88301579772273,0.524167045062121
"Shared","Vitvi14g00184",0.553637768376828,0.17194677043348
"Shared","Vitvi14g00268",1.42406347865157,0.154796751095667
"Shared","Vitvi14g00270",0.43321823530729,0.157314774930951
"Shared","Vitvi14g02580",0.383369516032399,0.0814104842034659
"Shared","Vitvi14g02582",1.02106225596725,0.394347273922719
"Shared","Vitvi14g04155",0.862664793920981,0.438825801106678
"Shared","Vitvi14g00434",0.863186891142533,0.248895656812154
"Shared","Vitvi14g00438",1.5912078954028,0.434891331202635
"Shared","Vitvi14g02663",0.479412004843085,0.374682697784262
"Shared","Vitvi14g00488",0.85240309452294,0.411209823925339
"Shared","Vitvi14g02707",0.0178292533610289,0.0133561643201635
"Shared","Vitvi14g00668",0.0263996285825207,0.0165129161315083
"Shared","Vitvi14g02757",0.0849976245220903,0.0444580806205358
"Shared","Vitvi14g00775",0.492846410486364,0.0842181032767097
"Shared","Vitvi14g02829",0.721562332573502,0.117876198160041
"Shared","Vitvi14g01067",0.133139115854527,0.0833544000609643
"Shared","Vitvi14g02869",0.316025729935146,0.16168872147007
"Shared","Vitvi14g02888",0.0840759974263405,0.0524430107600638
"Shared","Vitvi14g01240",2.25941820681529,0.410475129795028
"Shared","Vitvi14g01294",0.330126819713244,0.085227201792271
"Shared","Vitvi14g01327",0.613280309720626,0.14932423666026
"Shared","Vitvi14g04495",0.388257329647755,0.302848949814234
"Shared","Vitvi14g02923",0.32674445091315,0.208711758250077
"Shared","Vitvi14g04517",0.0252060401510602,0.00246036402150071
"Shared","Vitvi14g04524",0.116093620646234,0.0757258039179618
"Shared","Vitvi14g04526",0.517033213525924,0.297212248640866
"Shared","Vitvi14g02946",0.46964448863088,0.19264579167857
"Shared","Vitvi14g01502",0.527772544900145,0.0844641227850172
"Shared","Vitvi14g01543",1.08427618971836,0.234032541149979
"Shared","Vitvi14g01735",1.08535177335336,0.373023199470709
"Shared","Vitvi14g01819",0.544111741413043,0.271178892495274
"Shared","Vitvi14g01821",0.630625981965209,0.17269646273636
"Shared","Vitvi14g03076",0.725779497125294,0.264834069733733
"Shared","Vitvi14g01926",0.120530315326267,0.0476203721927895
"Shared","Vitvi14g01929",1.25663818410492,0.344390761936665
"Shared","Vitvi14g03084",0.971759073149373,0.483251626306526
"Shared","Vitvi14g02006",0.249232476512827,0.167547856409869
"Shared","Vitvi14g02043",0.8281109348477,0.16093981704612
"Shared","Vitvi15g01247",0.145349473980984,0.0477151502587341
"Shared","Vitvi15g01388",0.753180674264326,0.295197493861469
"Shared","Vitvi15g00500",0.17244283837881,0.051914479095706
"Shared","Vitvi15g00619",0.45854185124998,0.0923183051039912
"Shared","Vitvi15g04365",0.0483194660223297,0.0272194827460806
"Shared","Vitvi15g00641",0.669412372104246,0.360086895829882
"Shared","Vitvi15g00690",0.953570054144217,0.315067836925345
"Shared","Vitvi15g00721",0.573980902330336,0.0913369274682133
"Shared","Vitvi15g00762",0.263464582258862,0.0604221924077843
"Shared","Vitvi15g00767",0.60402338754112,0.162476274349767
"Shared","Vitvi15g00816",2.61486956055474,0.952188939172142
"Shared","Vitvi15g00893",0.459172905455526,0.145397146462167
"Shared","Vitvi15g04489",0.2141158115872,0.0501627909542949
"Shared","Vitvi15g04491",0.44022672168694,0.182855895743336
"Shared","Vitvi15g04599",0.231341231432514,0.0469886975945362
"Shared","Vitvi15g01639",0.203243011189765,0.0619787069055529
"Shared","Vitvi15g01078",1.22212320174514,0.299841226068384
"Shared","Vitvi15g01110",0.616274257864417,0.221627211264692
"Shared","Vitvi15g01686",0.146099444925976,0.0387841176755091
"Shared","Vitvi16g00043",0.150814328189478,0.0329296557603793
"Shared","Vitvi16g00073",0.804969797437728,0.384648282872254
"Shared","Vitvi16g00156",0.30165491066974,0.274790509471742
"Shared","Vitvi16g00160",0.475464009962914,0.452367827992396
"Shared","Vitvi16g01733",0.0341414979406449,0.0184547835759864
"Shared","Vitvi16g00609",0.0528394557772527,0.0474651154275036
"Shared","Vitvi16g00627",0.232348724480234,0.0345607323002517
"Shared","Vitvi16g00713",1.91151722141789,0.189727360978164
"Shared","Vitvi16g01796",0.0441748499230878,0.0264144467512999
"Shared","Vitvi16g01800",0.741190348310953,0.180717275755946
"Shared","Vitvi16g00787",0.743978282304156,0.0181611577627741
"Shared","Vitvi16g00793",0.638545034534252,0.440606642726505
"Shared","Vitvi16g00808",0.348383037974903,0.0541312601379154
"Shared","Vitvi16g00836",0.400724649427213,0.100818441513626
"Shared","Vitvi16g00875",1.56069601764592,0.274067504937683
"Shared","Vitvi16g00878",0.926624772612334,0.171350539801591
"Shared","Vitvi16g01857",1.52966541884395,0.392786588554519
"Shared","Vitvi16g04372",0.474986711646894,0.186374365386462
"Shared","Vitvi16g01191",0.154042747016369,0.0635103751002085
"Shared","Vitvi16g04451",0.416546517152328,0.0950639947341581
"Shared","Vitvi16g02116",0.209120954508711,0.0518974174998918
"Shared","Vitvi16g04487",0.132423111088482,0.094810758219098
"Shared","Vitvi16g01353",0.231886831766642,0.0693790954551255
"Shared","Vitvi16g01406",1.25468402086066,0.672159012400973
"Shared","Vitvi17g00066",0.217905504713341,0.0704305739426639
"Shared","Vitvi17g01338",0.0757192477873385,0.0345704122508251
"Shared","Vitvi17g00085",0.180125189886725,0.0662215337776699
"Shared","Vitvi17g01341",0.300788400102928,0.148724418292055
"Shared","Vitvi17g00169",1.27055701369833,0.216826155653321
"Shared","Vitvi17g00232",0.462800767328748,0.0849723817000317
"Shared","Vitvi17g00237",0.296483882042519,0.0737527214538906
"Shared","Vitvi17g04091",0.475922628280153,0.0946920014630639
"Shared","Vitvi17g00390",0.201124737515547,0.0460117247525046
"Shared","Vitvi17g04138",0.06428736809625,0.0422659569115887
"Shared","Vitvi17g00499",0.0530470885607761,0.0414305803112466
"Shared","Vitvi17g00558",0.586499867828231,0.146172445554162
"Shared","Vitvi17g01495",0.057120927915609,0.0518894780306499
"Shared","Vitvi17g01511",0.656403650542866,0.246355804201275
"Shared","Vitvi17g04225",0.835806446110827,0.288370420020543
"Shared","Vitvi17g00790",0.109789038939151,0.112690228813537
"Shared","Vitvi17g00809",0.279151396768472,0.108925396093555
"Shared","Vitvi17g00842",0.339859510592768,0.136979725121743
"Shared","Vitvi17g00873",0.370495963812949,0.0852777775333476
"Shared","Vitvi17g00885",0.286295997704681,0.136934655616376
"Shared","Vitvi17g00917",0.498800374831281,0.0626102500361852
"Shared","Vitvi17g01564",0.779608621831957,0.106619932827203
"Shared","Vitvi17g04275",0.049795214065261,0.0129976933790472
"Shared","Vitvi17g01604",0.113834647132146,0.0232111761669976
"Shared","Vitvi17g01082",0.159210937156808,0.0918361879259198
"Shared","Vitvi17g01203",0.384999935540253,0.0591999718391433
"Shared","Vitvi18g00008",1.31161278173222,0.672747906592765
"Shared","Vitvi18g00022",1.89153151483669,0.850819693317143
"Shared","Vitvi18g00040",0.421698425692889,0.0541565827244521
"Shared","Vitvi18g00043",0.857291776075676,0.33251790882882
"Shared","Vitvi18g02478",0.116286626113449,0.0391854243214346
"Shared","Vitvi18g02479",0.0739713715682584,0.0264587407871499
"Shared","Vitvi18g02490",0.0879127418883542,0.0266923054505205
"Shared","Vitvi18g00129",0.482363146343274,0.187880408622499
"Shared","Vitvi18g00137",2.44171761241842,0.60093580983925
"Shared","Vitvi18g00190",0.235961655426855,0.0820072661998208
"Shared","Vitvi18g04028",0.144902990120817,0.0532302246455032
"Shared","Vitvi18g02514",0.625112788458826,0.198085837585546
"Shared","Vitvi18g00239",0.272640558331198,0.0870339131180341
"Shared","Vitvi18g00376",1.4292574097153,0.680879300863991
"Shared","Vitvi18g00422",1.08145758881796,0.259001589559813
"Shared","Vitvi18g00444",0.120924940767302,0.0804194945398245
"Shared","Vitvi18g00598",0.691811971508658,0.252484786564833
"Shared","Vitvi18g00618",0.263732762069561,0.117289005573925
"Shared","Vitvi18g00634",0.200530715580694,0.0616493467153217
"Shared","Vitvi18g00687",0.834186967829079,0.26132006735043
"Shared","Vitvi18g00731",0.723662115020787,0.195632386366074
"Shared","Vitvi18g00747",0.635210220136126,0.119091672387676
"Shared","Vitvi18g00777",0.395686667516968,0.194420528293532
"Shared","Vitvi18g02692",0.149841623657641,0.0741315593470891
"Shared","Vitvi18g00857",0.782537262738492,0.366820336680545
"Shared","Vitvi18g00881",1.11236276133509,0.646784316868166
"Shared","Vitvi18g00972",0.268343744614659,0.0855059858218857
"Shared","Vitvi18g01019",0.268078183543145,0.0723417855937402
"Shared","Vitvi18g01034",0.319791794093751,0.195499393478949
"Shared","Vitvi18g01086",0.248778011227545,0.111700335176936
"Shared","Vitvi18g01098",2.21091960631761,0.942722116554045
"Shared","Vitvi18g01110",0.361105866314019,0.0788755369313137
"Shared","Vitvi18g01132",0.375037080009832,0.0747653193942663
"Shared","Vitvi18g02819",0.255364119719135,0.050746581227564
"Shared","Vitvi18g01162",0.363640846401548,0.0799487090427242
"Shared","Vitvi18g01167",1.18555995187176,0.251158594009875
"Shared","Vitvi18g01385",0.737053572481961,0.11981654799201
"Shared","Vitvi18g01429",0.266001019099163,0.0833577875340536
"Shared","Vitvi18g01618",0.127916715870684,0.102572136957089
"Shared","Vitvi18g01624",0.18048294864061,0.110477262062665
"Shared","Vitvi18g02971",0.329857722694153,0.125183294406458
"Shared","Vitvi18g04440",0.071606825532622,0.0554212218528081
"Shared","Vitvi18g04453",0.619527472188021,0.0916124536994643
"Shared","Vitvi18g04551",0.0653135112957993,0.046253383942816
"Shared","Vitvi18g01980",0.0416738394270308,0.0196461520935588
"Shared","Vitvi18g04588",0.0670232236696651,0.03667502487663
"Shared","Vitvi18g02147",1.30238472784181,0.301743378892635
"Shared","Vitvi18g04625",0.0781992588442756,0.0267091238729117
"Shared","Vitvi18g04640",0.0496150815915991,0.0334809717766094
"Shared","Vitvi18g04646",0.0751193578612159,0.05836710455382
"Shared","Vitvi18g04660",0.0494986503338136,0.0387339452530258
"Shared","Vitvi18g02221",0.115262575860979,0.0370978387682045
"Shared","Vitvi18g02222",0.0702377248447091,0.0350597018079711
"Shared","Vitvi18g04733",0.507286051383383,0.215425303279431
"Shared","Vitvi18g04754",0.251578771869702,0.0910016557390854
"Shared","Vitvi18g04755",0.581990215754313,0.134431303389329
"Shared","Vitvi18g03267",0.164267789442207,0.0898675901667607
"Shared","Vitvi18g02417",0.371164123177614,0.174708127179424
"Shared","Vitvi19g04006",0.0647764453357495,0.0543729612012083
"Shared","Vitvi19g00008",0.50741918934449,0.0742976993077699
"Shared","Vitvi19g01793",1.81848619314192,1.06954770791791
"Shared","Vitvi19g00122",1.17937941951909,0.230739802288716
"Shared","Vitvi19g00141",0.504714182405546,0.233468765429951
"Shared","Vitvi19g00147",0.902555408590601,0.188050908703357
"Shared","Vitvi19g00166",0.0512907703444274,0.0381081207959582
"Shared","Vitvi19g04070",0.0519268876632311,0.0266807710427104
"Shared","Vitvi19g04074",0.020421450929849,0.0164116664085326
