"gene","baseMean","LRT_statistic","pvalue","padj"
"Vitvi18g00552",1173.55285866032,0.014652865410369,0.903652207737421,0.934294770430548
"Vitvi18g00553",198.783854049255,4.73093842117066,0.0296247176038026,0.0568988293812012
"Vitvi18g04120",0.578098081782739,0.037318779964707,0.846817459057926,NA
"Vitvi18g00556",1280.04230754736,1.8829325300722,0.170001220576758,0.251080042040037
"Vitvi18g04121",254.195913627078,5.02107206334637,0.0250406608815693,0.0493284600574397
"Vitvi18g00557",7.865880284727,6.22518799536437,0.0125945535798188,0.0271057414163027
"Vitvi18g02617",556.43898456137,38.8962638070536,4.4693518668532e-10,7.75947516503139e-09
"Vitvi18g00560",2242.81748017135,1.61546456717315,0.203725350409324,0.292055730735182
"Vitvi18g02618",190.966193367801,0.0223087157038435,0.881268764471215,0.918281828935112
"Vitvi18g00561",1131.90167565738,1.27662379499458,0.258527728524212,0.355279138724967
"Vitvi18g00562",6.1926816627512,1.99557122709609,0.157759575599795,0.23603576487772
"Vitvi18g00563",13491.1801248938,73.9264332413258,8.10832300461395e-18,1.18199198545366e-15
"Vitvi18g00565",1573.52165138327,0.0105026738136189,0.918373660060733,0.94432378184633
"Vitvi18g00566",1654.73135817752,15.3163259592782,9.09272818682513e-05,0.000360606007100167
"Vitvi18g00567",125.196932368331,0.56481081819345,0.452328358977814,0.555816322598505
"Vitvi18g04122",24.1015363658222,0.658309065027424,0.417157542334928,0.521150771448442
"Vitvi18g00571",10147.9033398062,1.30735722185295,0.252873702725378,0.348754214876696
"Vitvi18g04123",5.64483138586424,0.000657716647680218,0.979539705820453,0.988481866910284
"Vitvi18g04124",5.08430450350315,2.73254091201002,0.0983227433649038,0.159119694248031
"Vitvi18g00572",1955.75199637024,2.57941654303858,0.108261560606346,0.172601785610259
"Vitvi18g04125",0.514323527123751,0.0774920878087499,0.780725270599906,NA
"Vitvi18g00573",9975.57576954784,23.4984377517724,1.25015238312069e-06,8.37685257449944e-06
"Vitvi18g00574",1877.89344073894,32.9378725859597,9.51514528515304e-09,1.13244018958952e-07
"Vitvi18g00576",4701.19527951395,0.0111117063640904,0.916048831940158,0.942838361617552
"Vitvi18g00577",2602.24720039655,1.79956766467859,0.179764770899578,0.263236144548384
"Vitvi18g04126",1.00371516404673,0.00172622294689972,0.966859155544259,NA
"Vitvi18g04127",82.3781242827956,12.3329598561621,0.000445030209849506,0.00145581785285519
"Vitvi18g02620",53.7562880258596,7.48463495295977,0.00622276833515964,0.014668847067744
"Vitvi18g04128",374.496054908299,1.31827686584114,0.250901533656162,0.346596959916632
"Vitvi18g00580",718.665046088534,8.34550049955607,0.00386643640480336,0.00970588213457667
"Vitvi18g04131",0.530257289922926,0.536137242725175,0.464038001860917,NA
"Vitvi18g00583",248.000282366073,39.4834683927746,3.30848444556346e-10,5.89781641106378e-09
"Vitvi18g04132",1954.45366217814,11.3178956481952,0.000767636588059093,0.00235657258360421
"Vitvi18g00587",2748.84841954131,7.408598243303,0.00649128808263849,0.015210136313856
"Vitvi18g00589",549.846026009623,101.087498314195,8.80086099443876e-24,5.04227933625566e-21
"Vitvi18g00590",32325.6083057134,10.9413614219601,0.000940410432939792,0.00281985776848889
"Vitvi18g00591",3095.41466427638,35.4865144993697,2.56822481930814e-09,3.58474711889379e-08
"Vitvi18g00593",6585.50196991294,21.7785288437319,3.06005532162054e-06,1.84682809660567e-05
"Vitvi18g00594",2427.88663871974,0.508357818998547,0.475850609059494,0.578316590439035
"Vitvi18g00595",3167.6652591309,0.534042987806743,0.464912045477647,0.567834073827982
"Vitvi18g00596",83.7768979093973,2.07319951966628,0.14990674652867,0.226362403155397
"Vitvi18g00597",5346.63946960838,16.7305504597749,4.30816398683001e-05,0.000187023661637963
"Vitvi18g00598",2042.25467686469,19.6987097239344,9.06625587704798e-06,4.74116492861291e-05
"Vitvi18g00599",407.028391798495,3.31189251932301,0.0687802398496389,0.11738621329655
"Vitvi18g02621",451.40286046388,6.48807378503545,0.0108600588500519,0.0238308016237534
"Vitvi18g02622",0.98730143418221,0.0907728724215247,0.76319689821105,NA
"Vitvi18g00600",276.566010908395,4.52720149488391,0.0333601283369693,0.0630360058004157
"Vitvi18g04134",241.25168795188,52.1357747711746,5.17926942114943e-13,1.94506831493045e-11
"Vitvi18g00601",644.765174583552,14.688868634246,0.000126792945043463,0.000481899258576175
"Vitvi18g00602",5.90955806028882,0.0397898190326345,0.841892092670266,0.889790263265485
"Vitvi18g00603",44.8377481743293,1.44295503375884,0.22966174974297,0.322286785855956
"Vitvi18g00604",416.024087635681,6.95700887438102,0.00834914984419634,0.018976811104495
"Vitvi18g02625",1071.8693586145,0.289590929673182,0.590482791447131,0.681683882384794
"Vitvi18g04135",0.981917044382866,0.00318407850008384,0.955001138887141,NA
