"GeneID","Immunity_Class"
"Vitvi01g04220","Other"
"Vitvi01g00919","Other"
"Vitvi01g00921","Other"
"Vitvi01g00922","Other"
"Vitvi01g00924","Other"
"Vitvi01g04222","Other"
"Vitvi01g00926","Other"
"Vitvi01g00927","Other"
"Vitvi01g00928","Other"
"Vitvi01g00929","Other"
"Vitvi01g00930","Other"
"Vitvi01g00932","Other"
"Vitvi01g00934","Other"
"Vitvi01g00935","Other"
"Vitvi01g00937","Other"
"Vitvi01g00938","Other"
"Vitvi01g00940","Other"
"Vitvi01g00941","Other"
"Vitvi01g00942","Other"
"Vitvi01g00943","Other"
"Vitvi01g00944","Other"
"Vitvi01g00945","Other"
"Vitvi01g00952","Other"
"Vitvi01g04233","Other"
"Vitvi01g00953","Other"
"Vitvi01g00954","Other"
"Vitvi01g00955","Other"
"Vitvi01g00956","Other"
"Vitvi01g04234","Other"
"Vitvi01g00957","Other"
"Vitvi01g00958","Other"
"Vitvi01g00959","Other"
"Vitvi01g00960","Other"
"Vitvi01g00964","Other"
"Vitvi01g00968","Other"
"Vitvi01g04238","Other"
"Vitvi01g00970","Other"
"Vitvi01g02127","Other"
"Vitvi01g00971","Other"
"Vitvi01g00972","Other"
"Vitvi01g00975","Other"
"Vitvi01g00977","Other"
"Vitvi01g04239","Other"
"Vitvi01g00979","Other"
"Vitvi01g00980","Other"
"Vitvi01g04240","Other"
"Vitvi01g00985","Other"
"Vitvi01g02129","Other"
"Vitvi01g00988","Other"
"Vitvi01g04241","Other"
"Vitvi01g00989","Other"
"Vitvi01g00991","Other"
"Vitvi01g00992","Other"
"Vitvi01g00993","Other"
"Vitvi01g00994","Other"
"Vitvi01g00995","Other"
"Vitvi01g00997","Other"
"Vitvi01g00999","Other"
"Vitvi01g01006","Other"
"Vitvi01g02131","Other"
"Vitvi01g04244","Other"
"Vitvi01g02132","Other"
"Vitvi01g04246","Other"
"Vitvi01g01009","Other"
"Vitvi01g01010","Other"
"Vitvi01g01012","Other"
"Vitvi01g01013","Other"
"Vitvi01g04247","Other"
"Vitvi01g01015","Other"
"Vitvi01g01016","Other"
"Vitvi01g01017","Other"
"Vitvi01g01018","Other"
"Vitvi01g01019","Other"
"Vitvi01g01020","Other"
"Vitvi01g01021","Other"
"Vitvi01g04248","Other"
"Vitvi01g01022","Other"
"Vitvi01g01023","Other"
"Vitvi01g01024","Other"
"Vitvi01g01026","Other"
"Vitvi01g01027","Other"
"Vitvi01g01028","Other"
"Vitvi01g04249","Other"
"Vitvi01g01030","Other"
"Vitvi01g01031","Other"
"Vitvi01g01033","Other"
"Vitvi01g01034","Other"
"Vitvi01g04251","Other"
"Vitvi01g01035","Other"
"Vitvi01g01036","Other"
"Vitvi01g01037","Other"
"Vitvi01g01038","Other"
"Vitvi01g01040","Other"
"Vitvi01g04252","Other"
"Vitvi01g01044","Other"
"Vitvi01g01048","Other"
"Vitvi01g01049","Other"
"Vitvi01g01053","Other"
"Vitvi01g04261","Other"
"Vitvi01g01085","Other"
"Vitvi01g01083","Other"
"Vitvi01g01082","Other"
"Vitvi01g01077","Other"
"Vitvi01g01072","Other"
"Vitvi01g01071","Other"
"Vitvi01g02139","Other"
"Vitvi01g01061","Other"
"Vitvi01g01058","Other"
"Vitvi01g01057","Other"
"Vitvi01g01056","Other"
"Vitvi01g01055","Other"
"Vitvi01g04266","Other"
"Vitvi01g04267","Other"
"Vitvi01g01121","Other"
"Vitvi01g02150","Other"
"Vitvi01g04281","Other"
"Vitvi01g01132","Other"
"Vitvi01g01133","Other"
"Vitvi01g01134","Other"
"Vitvi01g00978","Other"
"Vitvi01g01137","Other"
"Vitvi01g04283","Other"
"Vitvi01g02157","Other"
"Vitvi01g01153","Other"
"Vitvi01g02160","Other"
"Vitvi01g01165","Other"
"Vitvi01g01169","Other"
"Vitvi01g01173","Other"
"Vitvi01g04308","Other"
"Vitvi01g04309","Other"
"Vitvi01g01236","Other"
"Vitvi01g01258","Other"
"Vitvi01g01259","Other"
"Vitvi01g01265","Other"
"Vitvi01g04313","Other"
"Vitvi01g01268","Other"
"Vitvi01g04317","Other"
"Vitvi01g01278","Other"
"Vitvi01g01282","Other"
"Vitvi01g01283","Other"
"Vitvi01g01284","Other"
"Vitvi01g01287","Other"
"Vitvi01g01289","Other"
"Vitvi01g01291","Other"
"Vitvi01g04321","Other"
"Vitvi01g01295","Other"
"Vitvi01g01296","Other"
"Vitvi01g01299","Other"
"Vitvi01g01301","Other"
"Vitvi01g01302","Other"
"Vitvi01g04322","Other"
"Vitvi01g04323","Other"
"Vitvi01g02174","Other"
"Vitvi01g01304","Other"
"Vitvi01g01307","Other"
"Vitvi01g01311","Other"
"Vitvi01g01312","Other"
"Vitvi01g01313","Other"
"Vitvi01g01314","Other"
"Vitvi01g01315","Other"
"Vitvi01g01316","Other"
"Vitvi01g01317","Other"
"Vitvi01g04324","Other"
"Vitvi01g01320","Other"
"Vitvi01g04325","Other"
"Vitvi01g04326","Other"
"Vitvi01g04329","Other"
"Vitvi01g01328","Other"
"Vitvi01g04330","Other"
"Vitvi01g04331","Other"
"Vitvi01g02178","Other"
"Vitvi01g01331","Other"
"Vitvi01g01339","Other"
"Vitvi01g01342","Other"
"Vitvi01g01345","Other"
"Vitvi01g01346","Other"
"Vitvi01g01348","Other"
"Vitvi01g04335","Other"
"Vitvi01g01352","Other"
"Vitvi01g01354","Other"
"Vitvi01g01355","Other"
"Vitvi01g01356","Other"
"Vitvi01g01357","Other"
"Vitvi01g01359","Other"
"Vitvi01g01360","Other"
"Vitvi01g01361","Other"
"Vitvi01g01362","Other"
"Vitvi01g04339","Other"
"Vitvi01g01368","Other"
"Vitvi01g04340","Other"
"Vitvi01g01372","Other"
"Vitvi01g01373","Other"
"Vitvi01g01374","Other"
"Vitvi01g01376","Other"
"Vitvi01g01378","Other"
"Vitvi01g01380","Other"
"Vitvi01g04342","Other"
"Vitvi01g01383","Other"
"Vitvi01g02188","Other"
"Vitvi01g04343","Other"
"Vitvi01g01390","Other"
"Vitvi01g01391","Other"
"Vitvi01g04346","Other"
"Vitvi01g01399","Other"
"Vitvi01g01400","Other"
"Vitvi01g01404","Other"
"Vitvi01g01405","Other"
"Vitvi01g01411","Other"
"Vitvi01g01413","Other"
"Vitvi01g01414","Other"
"Vitvi01g01417","Other"
"Vitvi01g01418","Other"
"Vitvi01g01429","Other"
"Vitvi01g04354","Other"
"Vitvi01g01430","Other"
"Vitvi01g01432","Other"
"Vitvi01g02195","Other"
"Vitvi01g01434","Other"
"Vitvi01g01435","Other"
"Vitvi01g01436","Other"
"Vitvi01g01439","Other"
"Vitvi01g01440","Other"
"Vitvi01g04355","Other"
"Vitvi01g01443","Other"
"Vitvi01g01444","Other"
"Vitvi01g01446","Other"
"Vitvi01g01447","Other"
"Vitvi01g01449","Other"
"Vitvi01g04358","Other"
"Vitvi01g01455","Other"
"Vitvi01g04359","Other"
"Vitvi01g01456","Other"
"Vitvi01g01457","Other"
"Vitvi01g04362","Other"
"Vitvi01g01459","Other"
"Vitvi01g04363","Other"
"Vitvi01g04364","Other"
"Vitvi01g02201","Other"
"Vitvi01g01460","Other"
"Vitvi01g04365","Other"
"Vitvi01g04366","Other"
"Vitvi01g01462","Other"
"Vitvi01g01464","Other"
"Vitvi01g04368","Other"
"Vitvi01g01476","Other"
"Vitvi01g01477","Other"
"Vitvi01g01478","Other"
"Vitvi01g01482","Other"
"Vitvi01g01488","Other"
"Vitvi01g01492","Other"
"Vitvi01g01493","Other"
"Vitvi01g04373","Other"
"Vitvi01g01496","Other"
"Vitvi01g01498","Other"
"Vitvi01g01499","Other"
"Vitvi01g01500","Other"
"Vitvi01g01502","Other"
"Vitvi01g04377","Other"
"Vitvi01g01503","Other"
"Vitvi01g01504","Other"
"Vitvi01g01505","Other"
"Vitvi01g01506","Other"
"Vitvi01g01507","Other"
"Vitvi01g01508","Other"
"Vitvi01g01509","Other"
"Vitvi01g01510","Other"
"Vitvi01g04378","Other"
"Vitvi01g01512","Other"
"Vitvi01g02214","Other"
"Vitvi01g01520","Other"
"Vitvi01g01521","Other"
"Vitvi01g01523","Other"
"Vitvi01g01528","Other"
"Vitvi01g01529","Other"
"Vitvi01g01530","Other"
"Vitvi01g04382","Other"
"Vitvi01g01532","Other"
"Vitvi01g01533","Other"
"Vitvi01g01534","Other"
"Vitvi01g01536","Other"
"Vitvi01g01537","Other"
"Vitvi01g01538","Other"
"Vitvi01g01539","Other"
"Vitvi01g01540","Other"
"Vitvi01g01541","Other"
"Vitvi01g02218","Other"
"Vitvi01g01543","Other"
"Vitvi01g04386","Other"
"Vitvi01g01546","Other"
"Vitvi01g01547","Other"
"Vitvi01g01548","Other"
"Vitvi01g01549","Other"
"Vitvi01g01550","Other"
"Vitvi01g01552","Other"
"Vitvi01g01553","Other"
"Vitvi01g01554","Other"
"Vitvi01g04388","Other"
"Vitvi01g01555","Other"
"Vitvi01g02221","Other"
"Vitvi01g01557","Other"
"Vitvi01g01558","Other"
"Vitvi01g01559","Other"
"Vitvi01g02223","Other"
"Vitvi01g04389","Other"
"Vitvi01g04390","Other"
"Vitvi01g04391","Other"
"Vitvi01g02224","Other"
"Vitvi01g01561","Other"
"Vitvi01g01562","Other"
"Vitvi01g01563","Other"
"Vitvi01g01564","Other"
"Vitvi01g04392","Other"
"Vitvi01g01565","Other"
"Vitvi01g01566","Other"
"Vitvi01g01567","Other"
"Vitvi01g01568","Other"
"Vitvi01g04397","Other"
"Vitvi01g04398","Other"
"Vitvi01g04399","Other"
"Vitvi01g04400","Other"
"Vitvi01g01573","Other"
"Vitvi01g02227","Other"
"Vitvi01g01575","Other"
"Vitvi01g01576","Other"
"Vitvi01g01577","Other"
"Vitvi01g01578","Other"
"Vitvi01g04401","Other"
"Vitvi01g01580","Other"
"Vitvi01g02228","Other"
"Vitvi01g02229","Other"
"Vitvi01g02230","Other"
"Vitvi01g02232","Other"
"Vitvi01g04404","Other"
"Vitvi01g01583","Other"
"Vitvi01g01584","Other"
"Vitvi01g01585","Other"
"Vitvi01g01586","Other"
"Vitvi01g04406","Other"
"Vitvi01g01589","Other"
"Vitvi01g01591","Other"
"Vitvi01g01592","Other"
"Vitvi01g04407","Other"
"Vitvi01g04412","Other"
"Vitvi01g02242","Other"
"Vitvi01g04413","Other"
"Vitvi01g01595","Other"
"Vitvi01g04414","Other"
"Vitvi01g02246","Other"
"Vitvi01g04416","Other"
"Vitvi01g02247","Other"
"Vitvi01g04418","Other"
"Vitvi01g04419","Other"
"Vitvi01g04420","Other"
"Vitvi01g02252","Other"
"Vitvi01g04423","Other"
"Vitvi01g02254","Other"
"Vitvi01g04424","Other"
"Vitvi01g02255","Other"
"Vitvi01g01611","Other"
"Vitvi01g04425","Other"
"Vitvi01g01613","Other"
"Vitvi01g04427","Other"
"Vitvi01g04428","Other"
"Vitvi01g04429","Other"
"Vitvi01g01618","Other"
"Vitvi01g01620","Other"
"Vitvi01g01621","Other"
"Vitvi01g04430","Other"
"Vitvi01g01624","Other"
"Vitvi01g04431","Other"
"Vitvi01g01627","Other"
"Vitvi01g02258","Other"
"Vitvi01g01629","Other"
"Vitvi01g04432","Other"
"Vitvi01g04433","Other"
"Vitvi01g01632","Other"
"Vitvi01g04434","Other"
"Vitvi01g04435","Other"
"Vitvi01g04436","Other"
"Vitvi01g01638","Other"
"Vitvi01g04437","Other"
"Vitvi01g02263","Other"
"Vitvi01g04438","Other"
"Vitvi01g04439","Other"
"Vitvi01g01640","Other"
"Vitvi01g01641","Other"
"Vitvi01g02267","Other"
"Vitvi01g01642","Other"
"Vitvi01g01644","Other"
"Vitvi01g04440","Other"
"Vitvi01g01645","Other"
"Vitvi01g01646","Other"
"Vitvi01g02268","Other"
"Vitvi01g02269","Other"
"Vitvi01g01648","Other"
"Vitvi01g01650","Other"
"Vitvi01g01651","Other"
"Vitvi01g01652","Other"
"Vitvi01g01653","Other"
"Vitvi01g01654","Other"
"Vitvi01g01655","Other"
"Vitvi01g01657","Other"
"Vitvi01g01658","Other"
"Vitvi01g01659","Other"
"Vitvi01g01660","Other"
"Vitvi01g01662","Other"
"Vitvi01g01663","Other"
"Vitvi01g04442","Other"
"Vitvi01g01664","Other"
"Vitvi01g01666","Other"
"Vitvi01g04443","Other"
"Vitvi01g02272","Other"
"Vitvi01g01669","Other"
"Vitvi01g01670","Other"
"Vitvi01g01671","Other"
"Vitvi01g04444","Other"
"Vitvi01g04445","Other"
"Vitvi01g02274","Other"
"Vitvi01g02275","Other"
"Vitvi01g04446","Other"
"Vitvi01g01673","Other"
"Vitvi01g04447","Other"
"Vitvi01g04448","Other"
"Vitvi01g01677","Other"
"Vitvi01g01678","Other"
"Vitvi01g04451","Other"
"Vitvi01g02278","Other"
"Vitvi01g01680","Other"
"Vitvi01g01682","Other"
"Vitvi01g01683","Other"
"Vitvi01g01684","Other"
"Vitvi01g04452","Other"
"Vitvi01g01686","Other"
"Vitvi01g01687","Other"
"Vitvi01g01689","Other"
"Vitvi01g01690","Other"
"Vitvi01g02283","Other"
"Vitvi01g01700","Other"
"Vitvi01g01701","Other"
"Vitvi01g01703","Other"
"Vitvi01g01704","Other"
"Vitvi01g01705","Other"
"Vitvi01g01706","Other"
"Vitvi01g01707","Other"
"Vitvi01g01708","Other"
"Vitvi01g01709","Other"
"Vitvi01g01710","Other"
"Vitvi01g01711","Other"
"Vitvi01g02286","Other"
"Vitvi01g01714","Other"
"Vitvi01g02287","Other"
"Vitvi01g01716","Other"
"Vitvi01g01718","Other"
"Vitvi01g01719","Other"
"Vitvi01g01720","Other"
"Vitvi01g01722","Other"
"Vitvi01g02289","Other"
"Vitvi01g01723","Other"
"Vitvi01g01724","Other"
"Vitvi01g04465","Other"
"Vitvi01g01726","Other"
"Vitvi01g01727","Other"
"Vitvi01g01728","Other"
"Vitvi01g01729","Other"
"Vitvi01g01730","Other"
"Vitvi01g01731","Other"
"Vitvi01g01733","Other"
"Vitvi01g01734","Other"
"Vitvi01g04468","Other"
"Vitvi01g01737","Other"
"Vitvi01g01738","Other"
"Vitvi01g02291","Other"
"Vitvi01g02293","Other"
"Vitvi01g01740","Other"
"Vitvi01g04469","Other"
"Vitvi01g02295","Other"
"Vitvi01g01742","Other"
"Vitvi01g04470","Other"
"Vitvi01g01743","Other"
"Vitvi01g01744","Other"
"Vitvi01g01745","Other"
"Vitvi01g01747","Other"
"Vitvi01g01748","Other"
"Vitvi01g01749","Other"
"Vitvi01g01750","Other"
"Vitvi01g01751","Other"
"Vitvi01g01752","Other"
"Vitvi01g01753","Other"
"Vitvi01g01754","Other"
"Vitvi01g01756","Other"
"Vitvi01g01757","Other"
"Vitvi01g01758","Other"
"Vitvi01g01759","Other"
"Vitvi01g04474","Other"
"Vitvi01g01760","Other"
"Vitvi01g02296","Other"
"Vitvi01g01761","Other"
"Vitvi01g01762","Other"
"Vitvi01g01763","Other"
"Vitvi01g02298","Other"
"Vitvi01g01764","Other"
"Vitvi01g01765","Other"
"Vitvi01g04475","Other"
"Vitvi01g04476","Other"
"Vitvi01g01768","Other"
"Vitvi01g01769","Other"
"Vitvi01g04477","Other"
"Vitvi01g01770","Other"
"Vitvi01g01826","Other"
"Vitvi01g01772","Other"
"Vitvi01g01773","Other"
"Vitvi01g01774","Other"
"Vitvi01g01776","Other"
"Vitvi01g01777","Other"
"Vitvi01g01778","Other"
"Vitvi01g01779","Other"
"Vitvi01g01780","Other"
"Vitvi01g01782","Other"
"Vitvi01g01783","Other"
"Vitvi01g04478","Other"
"Vitvi01g02299","Other"
"Vitvi01g01785","Other"
"Vitvi01g01788","Other"
"Vitvi01g01789","Other"
"Vitvi01g04479","Other"
"Vitvi01g01790","Other"
"Vitvi01g01791","Other"
"Vitvi01g01792","Other"
"Vitvi01g01793","Other"
"Vitvi01g01794","Other"
"Vitvi01g01796","Other"
"Vitvi01g04480","Other"
"Vitvi01g02300","Other"
"Vitvi01g01798","Other"
"Vitvi01g01799","Other"
"Vitvi01g01800","Other"
"Vitvi01g01801","Other"
"Vitvi01g01802","Other"
"Vitvi01g01803","PTI_ETI_shared"
"Vitvi01g01805","Other"
"Vitvi01g04482","Other"
"Vitvi01g01806","Other"
"Vitvi01g01807","Other"
"Vitvi01g01808","Other"
"Vitvi01g01809","Other"
"Vitvi01g01810","Other"
"Vitvi01g01811","Other"
"Vitvi01g01812","Other"
"Vitvi01g01813","Other"
"Vitvi01g01814","Other"
"Vitvi01g01815","Other"
"Vitvi01g01816","Other"
"Vitvi01g01820","Other"
"Vitvi01g01821","Other"
"Vitvi01g01822","Other"
"Vitvi01g01824","Other"
"Vitvi10g04000","Other"
"Vitvi10g00002","Other"
"Vitvi10g04004","Other"
"Vitvi10g00011","Other"
"Vitvi10g01605","Other"
"Vitvi10g00012","Other"
"Vitvi10g04005","ETI_specific"
"Vitvi10g04006","ETI_specific"
"Vitvi10g00015","Other"
"Vitvi10g00016","Other"
"Vitvi10g00017","Other"
"Vitvi10g01606","Other"
"Vitvi10g04008","Other"
"Vitvi10g00019","Other"
"Vitvi10g00020","Other"
"Vitvi10g00022","Other"
"Vitvi10g00023","Other"
"Vitvi10g00024","Other"
"Vitvi10g01607","Other"
"Vitvi10g01608","Other"
"Vitvi10g00025","Other"
"Vitvi10g00026","Other"
"Vitvi10g00027","Other"
"Vitvi10g00028","Other"
"Vitvi10g00029","Other"
"Vitvi10g00030","Other"
"Vitvi10g00031","Other"
"Vitvi10g01609","Other"
"Vitvi10g00033","Other"
"Vitvi10g00034","Other"
"Vitvi10g04009","Other"
"Vitvi10g00035","Other"
"Vitvi10g00037","Other"
"Vitvi10g00039","Other"
"Vitvi10g00040","Other"
"Vitvi10g00041","Other"
"Vitvi10g00043","Other"
"Vitvi10g00044","Other"
"Vitvi10g00045","Other"
"Vitvi10g01612","Other"
"Vitvi10g00046","Other"
"Vitvi10g00047","Other"
"Vitvi10g00048","Other"
"Vitvi10g00049","Other"
"Vitvi10g00050","PTI_specific"
"Vitvi10g01613","PTI_specific"
"Vitvi10g00051","Other"
"Vitvi10g00052","Other"
"Vitvi10g00053","Other"
"Vitvi10g00054","Other"
"Vitvi10g00055","Other"
"Vitvi10g04010","Other"
"Vitvi10g00056","Other"
"Vitvi10g00057","Other"
"Vitvi10g01614","Other"
"Vitvi10g01615","Other"
"Vitvi10g01616","Other"
"Vitvi10g01620","Other"
"Vitvi10g00060","Other"
"Vitvi10g00062","Other"
"Vitvi10g00063","Other"
"Vitvi10g00064","Other"
"Vitvi10g01621","Other"
"Vitvi10g00065","Other"
"Vitvi10g04011","Other"
"Vitvi10g00068","Other"
"Vitvi10g00069","Other"
"Vitvi10g00070","Other"
"Vitvi10g00073","Other"
"Vitvi10g00076","Other"
"Vitvi10g00077","Other"
"Vitvi10g00078","Other"
"Vitvi10g04019","Other"
"Vitvi10g00079","Other"
"Vitvi10g00080","Other"
"Vitvi10g04021","Other"
"Vitvi10g00082","Other"
"Vitvi10g00084","Other"
"Vitvi10g00085","Other"
"Vitvi10g00086","Other"
"Vitvi10g04023","Other"
"Vitvi10g00087","Other"
"Vitvi10g00088","Other"
"Vitvi10g00090","Other"
"Vitvi10g00091","Other"
"Vitvi10g04024","Other"
"Vitvi10g00092","Other"
"Vitvi10g00093","Other"
"Vitvi10g00094","Other"
"Vitvi10g00095","Other"
"Vitvi10g00096","Other"
"Vitvi10g01641","Other"
"Vitvi10g00098","Other"
"Vitvi10g00100","Other"
"Vitvi10g00101","Other"
"Vitvi10g00102","Other"
"Vitvi10g01642","Other"
"Vitvi10g00105","Other"
"Vitvi10g01643","Other"
"Vitvi10g00106","Other"
"Vitvi10g00107","Other"
"Vitvi10g00109","Other"
"Vitvi10g01644","Other"
"Vitvi10g00110","Other"
"Vitvi10g00111","Other"
"Vitvi10g04026","Other"
"Vitvi10g04028","Other"
"Vitvi10g04029","Other"
"Vitvi10g02102","Other"
"Vitvi10g02101","Other"
"Vitvi10g04030","Other"
"Vitvi10g04031","Other"
"Vitvi10g02099","Other"
"Vitvi10g02097","Other"
"Vitvi10g04033","Other"
"Vitvi10g04034","Other"
"Vitvi10g02089","Other"
"Vitvi10g04035","Other"
"Vitvi10g04036","Other"
"Vitvi10g04037","Other"
"Vitvi10g00129","Other"
"Vitvi10g00128","Other"
"Vitvi10g00127","Other"
"Vitvi10g01647","Other"
"Vitvi10g00125","Other"
"Vitvi10g00124","Other"
"Vitvi10g00123","Other"
"Vitvi10g00122","Other"
"Vitvi10g00121","Other"
"Vitvi10g00120","Other"
"Vitvi10g00119","Other"
"Vitvi10g00117","Other"
"Vitvi10g00116","Other"
"Vitvi10g04039","Other"
"Vitvi10g01650","Other"
"Vitvi10g00131","Other"
"Vitvi10g00134","Other"
"Vitvi10g04040","Other"
"Vitvi10g04041","Other"
"Vitvi10g04042","Other"
"Vitvi10g04043","Other"
"Vitvi10g04044","Other"
"Vitvi10g01662","ETI_specific"
"Vitvi10g04045","Other"
"Vitvi10g04046","Other"
"Vitvi10g01655","Other"
"Vitvi10g00154","Other"
"Vitvi10g00136","Other"
"Vitvi10g00138","Other"
"Vitvi10g04047","Other"
"Vitvi10g04048","Other"
"Vitvi10g04049","Other"
"Vitvi10g04050","Other"
"Vitvi10g04051","Other"
"Vitvi10g04052","Other"
"Vitvi10g04053","Other"
"Vitvi10g04054","Other"
"Vitvi10g04056","Other"
"Vitvi10g04057","Other"
"Vitvi10g04060","Other"
"Vitvi10g01657","Other"
"Vitvi10g04062","Other"
"Vitvi10g04063","Other"
"Vitvi10g04064","Other"
"Vitvi10g00158","Other"
"Vitvi10g00159","Other"
"Vitvi10g04065","Other"
"Vitvi10g04066","Other"
"Vitvi10g04067","Other"
"Vitvi10g04068","Other"
"Vitvi10g04069","Other"
"Vitvi10g00164","Other"
"Vitvi10g04070","ETI_specific"
"Vitvi10g04071","Other"
"Vitvi10g04072","Other"
"Vitvi10g04073","Other"
"Vitvi10g00167","Other"
"Vitvi10g04074","Other"
"Vitvi10g04075","Other"
"Vitvi10g00174","Other"
"Vitvi10g04076","Other"
"Vitvi10g01665","Other"
"Vitvi10g01666","Other"
"Vitvi10g00176","Other"
"Vitvi10g00177","Other"
"Vitvi10g00178","Other"
"Vitvi10g00179","Other"
"Vitvi10g00182","Other"
"Vitvi10g01667","Other"
"Vitvi10g00183","Other"
"Vitvi10g04077","Other"
"Vitvi10g00185","Other"
"Vitvi10g00186","Other"
"Vitvi10g00187","Other"
"Vitvi10g04078","Other"
"Vitvi10g04079","Other"
"Vitvi10g00191","Other"
"Vitvi10g04080","Other"
"Vitvi10g04081","Other"
"Vitvi10g04082","Other"
"Vitvi10g00194","Other"
"Vitvi10g00195","Other"
"Vitvi10g00196","Other"
"Vitvi10g04083","Other"
"Vitvi10g00197","Other"
"Vitvi10g04084","Other"
"Vitvi10g04085","Other"
"Vitvi10g00198","Other"
"Vitvi10g00204","Other"
"Vitvi10g01674","Other"
"Vitvi10g01675","Other"
"Vitvi10g01676","Other"
"Vitvi10g01678","Other"
"Vitvi10g04087","Other"
"Vitvi10g04088","Other"
"Vitvi10g01679","Other"
"Vitvi10g04089","Other"
"Vitvi10g04092","Other"
"Vitvi10g01682","Other"
"Vitvi10g00209","Other"
"Vitvi10g01683","Other"
"Vitvi10g01684","Other"
"Vitvi10g00210","Other"
"Vitvi10g04093","Other"
"Vitvi10g00212","Other"
"Vitvi10g00213","Other"
"Vitvi10g01685","Other"
"Vitvi10g04094","Other"
"Vitvi10g00214","Other"
"Vitvi10g01686","Other"
"Vitvi10g00215","Other"
"Vitvi10g01687","Other"
"Vitvi10g00217","Other"
"Vitvi10g04095","Other"
"Vitvi10g04096","Other"
"Vitvi10g00219","Other"
"Vitvi10g00220","Other"
"Vitvi10g04097","Other"
"Vitvi10g00221","Other"
"Vitvi10g04098","Other"
"Vitvi10g00222","Other"
"Vitvi10g00223","Other"
"Vitvi10g00224","Other"
"Vitvi10g00225","Other"
"Vitvi10g00226","Other"
"Vitvi10g00227","Other"
"Vitvi10g00228","Other"
"Vitvi10g00229","Other"
"Vitvi10g01689","Other"
"Vitvi10g04099","Other"
"Vitvi10g00230","Other"
"Vitvi10g04100","Other"
"Vitvi10g01696","Other"
"Vitvi10g00231","Other"
"Vitvi10g00232","Other"
"Vitvi10g01697","Other"
"Vitvi10g04106","Other"
"Vitvi10g01698","Other"
"Vitvi10g00233","Other"
"Vitvi10g04107","Other"
"Vitvi10g04108","Other"
"Vitvi10g04109","Other"
"Vitvi10g04110","Other"
"Vitvi10g01699","Other"
"Vitvi10g01700","Other"
"Vitvi10g00235","Other"
"Vitvi10g04113","Other"
"Vitvi10g04114","Other"
"Vitvi10g04115","Other"
"Vitvi10g02306","Other"
"Vitvi10g04117","Other"
"Vitvi10g00258","Other"
"Vitvi10g00256","Other"
"Vitvi10g00255","Other"
"Vitvi10g00259","Other"
"Vitvi10g04118","Other"
"Vitvi10g00264","Other"
"Vitvi10g04120","Other"
"Vitvi10g00263","Other"
"Vitvi10g04121","Other"
"Vitvi10g04122","Other"
"Vitvi10g01702","Other"
"Vitvi10g01703","Other"
"Vitvi10g04123","Other"
"Vitvi10g01704","Other"
"Vitvi10g01706","Other"
"Vitvi10g00241","Other"
"Vitvi10g04124","Other"
"Vitvi10g00245","Other"
"Vitvi10g00246","Other"
"Vitvi10g00247","Other"
"Vitvi10g00248","Other"
"Vitvi10g00249","Other"
"Vitvi10g01710","Other"
"Vitvi10g00251","Other"
"Vitvi10g00252","Other"
"Vitvi10g02271","Other"
"Vitvi10g02272","Other"
"Vitvi10g02273","Other"
"Vitvi10g04126","Other"
"Vitvi10g04127","Other"
"Vitvi10g04128","Other"
"Vitvi10g02267","Other"
"Vitvi10g02268","Other"
"Vitvi10g02269","Other"
"Vitvi10g04129","Other"
"Vitvi10g02386","Other"
"Vitvi10g04130","Other"
"Vitvi10g04131","Other"
"Vitvi10g04132","Other"
"Vitvi10g02282","Other"
"Vitvi10g02283","Other"
"Vitvi10g02284","Other"
"Vitvi10g04133","Other"
"Vitvi10g04134","Other"
"Vitvi10g00275","Other"
"Vitvi10g00274","Other"
"Vitvi10g04135","Other"
"Vitvi10g04136","Other"
"Vitvi10g04137","Other"
"Vitvi10g00271","Other"
"Vitvi10g00270","Other"
"Vitvi10g04138","Other"
"Vitvi10g04139","Other"
"Vitvi10g00278","Other"
"Vitvi10g04140","Other"
"Vitvi10g04141","Other"
"Vitvi10g00282","Other"
"Vitvi10g04142","Other"
"Vitvi10g00288","Other"
"Vitvi10g04143","Other"
"Vitvi10g00286","Other"
"Vitvi10g00285","Other"
"Vitvi10g00284","Other"
"Vitvi10g02300","Other"
"Vitvi10g02302","Other"
"Vitvi10g02298","Other"
"Vitvi10g04146","Other"
"Vitvi10g04147","Other"
"Vitvi10g02295","Other"
"Vitvi10g04148","Other"
"Vitvi10g00304","Other"
"Vitvi10g00306","Other"
"Vitvi10g04149","Other"
"Vitvi10g00307","Other"
"Vitvi10g04150","Other"
"Vitvi10g04151","Other"
"Vitvi10g04152","Other"
"Vitvi10g04153","Other"
"Vitvi10g04154","Other"
"Vitvi10g00302","Other"
"Vitvi10g04155","Other"
"Vitvi10g04156","Other"
"Vitvi10g04157","Other"
"Vitvi10g04158","Other"
"Vitvi10g02133","Other"
"Vitvi10g04160","Other"
"Vitvi10g02135","Other"
"Vitvi10g04161","Other"
"Vitvi10g04163","Other"
"Vitvi10g04166","Other"
"Vitvi10g02145","Other"
"Vitvi10g04168","Other"
"Vitvi10g04169","Other"
"Vitvi10g04171","Other"
"Vitvi10g04172","Other"
"Vitvi10g04173","Other"
"Vitvi10g04175","Other"
"Vitvi10g04176","Other"
"Vitvi10g02151","Other"
"Vitvi10g04178","Other"
"Vitvi10g04179","Other"
"Vitvi10g04181","Other"
"Vitvi10g04182","Other"
